pe_gap,ce_gap,pe_symbol_gap,ce_symbol_gap,target_pct,stop_loss_pct,max_open_positions,total_pnl,total_trades,win_rate,avg_trade,max_drawdown,final_cum_pnl
20,40,100,150,0.7,0.75,5,384894.25,531,65.16007532956685,724.8479284369115,-84348.0,384894.25
30,40,150,200,0.7,0.5,3,384733.75,780,59.48717948717949,493.24839743589746,-156354.5,384733.75
30,40,150,200,0.7,0.5,5,384733.75,780,59.48717948717949,493.24839743589746,-156354.5,384733.75
40,20,200,150,0.6,0.5,3,384252.25,767,61.016949152542374,500.9807692307692,-170419.0,384252.25
40,20,200,150,0.6,0.5,5,384252.25,767,61.016949152542374,500.9807692307692,-170419.0,384252.25
20,40,200,100,0.6,0.75,3,383332.0,531,67.79661016949152,721.9058380414313,-95006.625,383332.0
20,40,200,100,0.6,0.75,5,383332.0,531,67.79661016949152,721.9058380414313,-95006.625,383332.0
20,40,150,150,0.7,0.75,3,383321.25,531,65.16007532956685,721.8855932203389,-84348.0,383321.25
20,40,150,150,0.7,0.75,5,383321.25,531,65.16007532956685,721.8855932203389,-84348.0,383321.25
20,40,100,100,0.6,0.75,3,382955.125,531,67.79661016949152,721.1960922787194,-95006.625,382955.125
20,40,100,100,0.6,0.75,5,382955.125,531,67.79661016949152,721.1960922787194,-95006.625,382955.125
20,40,200,150,0.7,0.75,3,382232.875,531,65.16007532956685,719.835922787194,-84348.0,382232.875
20,40,200,150,0.7,0.75,5,382232.875,531,65.16007532956685,719.835922787194,-84348.0,382232.875
20,40,150,100,0.6,0.75,3,382018.0,531,67.60828625235405,719.4312617702449,-95006.625,382018.0
20,40,150,100,0.6,0.75,5,382018.0,531,67.60828625235405,719.4312617702449,-95006.625,382018.0
30,20,200,150,0.7,1.0,3,381828.5,863,71.37891077636152,442.44322132097335,-399873.75,381828.5
30,20,200,150,0.7,1.0,5,381828.5,863,71.37891077636152,442.44322132097335,-399873.75,381828.5
20,40,200,150,0.7,1.0,3,381588.5,531,71.1864406779661,718.6224105461393,-101241.5,381588.5
20,40,200,150,0.7,1.0,5,381588.5,531,71.1864406779661,718.6224105461393,-101241.5,381588.5
40,20,100,100,0.5,0.5,3,380950.0,767,62.58148631029987,496.67535853976534,-189038.75,380950.0
40,20,100,100,0.5,0.5,5,380950.0,767,62.58148631029987,496.67535853976534,-189038.75,380950.0
40,30,100,100,0.7,0.5,3,380555.5,576,55.90277777777778,660.6866319444445,-151786.0,380555.5
40,30,100,100,0.7,0.5,5,380555.5,576,55.90277777777778,660.6866319444445,-151786.0,380555.5
40,40,200,150,0.7,0.75,3,380247.5,684,65.64327485380117,555.9173976608187,-194254.75,380247.5
40,40,200,150,0.7,0.75,5,380247.5,684,65.64327485380117,555.9173976608187,-194254.75,380247.5
30,20,100,200,0.7,1.0,3,380215.75,863,72.07415990730011,440.574449594438,-390214.75,380215.75
30,20,100,200,0.7,1.0,5,380215.75,863,72.07415990730011,440.574449594438,-390214.75,380215.75
40,20,100,100,0.6,0.75,3,379074.125,767,66.7535853976532,494.22962842242504,-305455.25,379074.125
40,20,100,100,0.6,0.75,5,379074.125,767,66.7535853976532,494.22962842242504,-305455.25,379074.125
30,20,200,150,0.6,0.75,3,378399.875,863,69.17728852838934,438.47030706836614,-266352.875,378399.875
30,20,200,150,0.6,0.75,5,378399.875,863,69.17728852838934,438.47030706836614,-266352.875,378399.875
20,40,150,150,0.7,1.0,3,377675.5,531,70.80979284369114,711.2532956685499,-101241.5,377675.5
20,40,150,150,0.7,1.0,5,377675.5,531,70.80979284369114,711.2532956685499,-101241.5,377675.5
40,20,100,200,0.7,1.0,3,377044.5,767,71.96870925684486,491.58344198174706,-287555.0,377044.5
40,20,100,200,0.7,1.0,5,377044.5,767,71.96870925684486,491.58344198174706,-287555.0,377044.5
30,30,100,150,0.7,0.5,3,375826.25,672,57.44047619047619,559.2652529761905,-175317.75,375826.25
30,30,100,150,0.7,0.5,5,375826.25,672,57.44047619047619,559.2652529761905,-175317.75,375826.25
40,20,150,100,0.5,0.5,3,374691.25,767,62.71186440677966,488.51531942633636,-185990.0,374691.25
40,20,150,100,0.5,0.5,5,374691.25,767,62.71186440677966,488.51531942633636,-185990.0,374691.25
20,40,100,150,0.7,1.0,3,372731.0,531,70.62146892655367,701.9416195856874,-101241.5,372731.0
20,40,100,150,0.7,1.0,5,372731.0,531,70.62146892655367,701.9416195856874,-101241.5,372731.0
30,40,150,100,0.5,0.5,3,372692.5,780,65.25641025641026,477.81089743589746,-141088.75,372692.5
30,40,150,100,0.5,0.5,5,372692.5,780,65.25641025641026,477.81089743589746,-141088.75,372692.5
30,20,100,100,0.7,1.0,3,372596.25,863,69.17728852838934,431.74536500579376,-496075.25,372596.25
30,20,100,100,0.7,1.0,5,372596.25,863,69.17728852838934,431.74536500579376,-496075.25,372596.25
20,20,100,200,0.7,0.75,3,372502.125,614,67.75244299674267,606.6809853420195,-148573.125,372502.125
20,20,100,200,0.7,0.75,5,372502.125,614,67.75244299674267,606.6809853420195,-148573.125,372502.125
30,20,150,200,0.6,0.5,3,372023.0,863,61.41367323290846,431.0811123986095,-176590.25,372023.0
30,20,150,200,0.6,0.5,5,372023.0,863,61.41367323290846,431.0811123986095,-176590.25,372023.0
30,40,100,100,0.5,0.5,3,371615.0,780,65.12820512820512,476.4294871794872,-145808.75,371615.0
30,40,100,100,0.5,0.5,5,371615.0,780,65.12820512820512,476.4294871794872,-145808.75,371615.0
20,20,150,200,0.7,0.75,3,370929.125,614,67.75244299674267,604.1190960912052,-148573.125,370929.125
20,20,150,200,0.7,0.75,5,370929.125,614,67.75244299674267,604.1190960912052,-148573.125,370929.125
20,20,200,100,0.6,0.75,3,370828.75,614,66.44951140065146,603.9556188925081,-201257.0,370828.75
20,20,200,100,0.6,0.75,5,370828.75,614,66.44951140065146,603.9556188925081,-201257.0,370828.75
20,20,100,100,0.6,0.75,3,370451.875,614,66.44951140065146,603.3418159609121,-201257.0,370451.875
20,20,100,100,0.6,0.75,5,370451.875,614,66.44951140065146,603.3418159609121,-201257.0,370451.875
30,40,150,150,0.7,1.0,3,370343.25,780,72.05128205128204,474.7990384615385,-313995.0,370343.25
30,40,150,150,0.7,1.0,5,370343.25,780,72.05128205128204,474.7990384615385,-313995.0,370343.25
20,20,200,200,0.7,0.75,3,369840.75,614,67.75244299674267,602.3464983713355,-148573.125,369840.75
20,20,200,200,0.7,0.75,5,369840.75,614,67.75244299674267,602.3464983713355,-148573.125,369840.75
20,20,150,100,0.6,0.75,3,369514.75,614,66.28664495114006,601.8155537459284,-201257.0,369514.75
20,20,150,100,0.6,0.75,5,369514.75,614,66.28664495114006,601.8155537459284,-201257.0,369514.75
40,40,100,100,0.6,0.5,3,369492.25,684,60.96491228070175,540.1933479532164,-147838.25,369492.25
40,40,100,100,0.6,0.5,5,369492.25,684,60.96491228070175,540.1933479532164,-147838.25,369492.25
40,20,100,100,0.7,1.0,3,369425.0,767,68.70925684485006,481.6492829204694,-440624.5,369425.0
40,20,100,100,0.7,1.0,5,369425.0,767,68.70925684485006,481.6492829204694,-440624.5,369425.0
20,20,100,150,0.6,0.5,3,369304.25,614,60.74918566775245,601.4727198697068,-119760.0,369304.25
20,20,100,150,0.6,0.5,5,369304.25,614,60.74918566775245,601.4727198697068,-119760.0,369304.25
40,20,100,150,0.6,0.75,3,369155.375,767,68.44850065189048,481.29775097783573,-268517.75,369155.375
40,20,100,150,0.6,0.75,5,369155.375,767,68.44850065189048,481.29775097783573,-268517.75,369155.375
40,20,200,200,0.7,0.75,3,367855.375,767,67.66623207301173,479.60283572359845,-235861.125,367855.375
40,20,200,200,0.7,0.75,5,367855.375,767,67.66623207301173,479.60283572359845,-235861.125,367855.375
40,40,150,150,0.7,1.0,3,367223.25,684,71.6374269005848,536.876096491228,-263368.0,367223.25
40,40,150,150,0.7,1.0,5,367223.25,684,71.6374269005848,536.876096491228,-263368.0,367223.25
30,40,150,150,0.6,0.5,3,367131.5,780,61.53846153846154,470.68141025641023,-137652.75,367131.5
30,40,150,150,0.6,0.5,5,367131.5,780,61.53846153846154,470.68141025641023,-137652.75,367131.5
40,20,200,100,0.5,0.5,3,366622.5,767,63.10299869621904,477.9954367666232,-182361.25,366622.5
40,20,200,100,0.5,0.5,5,366622.5,767,63.10299869621904,477.9954367666232,-182361.25,366622.5
40,30,150,100,0.7,0.5,3,364964.75,576,55.90277777777778,633.6193576388889,-149545.25,364964.75
40,30,150,100,0.7,0.5,5,364964.75,576,55.90277777777778,633.6193576388889,-149545.25,364964.75
20,20,200,150,0.6,0.5,3,364006.75,614,60.74918566775245,592.8448697068404,-119760.0,364006.75
20,20,200,150,0.6,0.5,5,364006.75,614,60.74918566775245,592.8448697068404,-119760.0,364006.75
20,20,150,150,0.6,0.5,3,363414.0,614,60.423452768729646,591.8794788273616,-119760.0,363414.0
20,20,150,150,0.6,0.5,5,363414.0,614,60.423452768729646,591.8794788273616,-119760.0,363414.0
20,20,200,200,0.7,1.0,3,362979.0,614,71.49837133550488,591.171009771987,-142144.75,362979.0
20,20,200,200,0.7,1.0,5,362979.0,614,71.49837133550488,591.171009771987,-142144.75,362979.0
40,40,150,100,0.6,0.75,3,362513.375,684,67.83625730994152,529.9903143274854,-194025.75,362513.375
40,40,150,100,0.6,0.75,5,362513.375,684,67.83625730994152,529.9903143274854,-194025.75,362513.375
20,20,200,150,0.6,0.75,3,360910.0,614,68.56677524429968,587.8013029315961,-153626.0,360910.0
20,20,200,150,0.6,0.75,5,360910.0,614,68.56677524429968,587.8013029315961,-153626.0,360910.0
20,20,100,150,0.6,0.75,3,360533.125,614,68.56677524429968,587.1875,-153626.0,360533.125
20,20,100,150,0.6,0.75,5,360533.125,614,68.56677524429968,587.1875,-153626.0,360533.125
30,40,200,200,0.7,0.5,3,360096.25,780,59.743589743589745,461.66185897435895,-141326.75,360096.25
30,40,200,200,0.7,0.5,5,360096.25,780,59.743589743589745,461.66185897435895,-141326.75,360096.25
40,40,150,100,0.6,0.5,3,359840.75,684,60.81871345029239,526.0829678362574,-143981.5,359840.75
40,40,150,100,0.6,0.5,5,359840.75,684,60.81871345029239,526.0829678362574,-143981.5,359840.75
20,40,200,100,0.6,1.0,3,359627.0,531,73.06967984934086,677.2636534839925,-111688.0,359627.0
20,40,200,100,0.6,1.0,5,359627.0,531,73.06967984934086,677.2636534839925,-111688.0,359627.0
20,20,150,150,0.6,0.75,3,359596.0,614,68.40390879478826,585.6612377850163,-153626.0,359596.0
20,20,150,150,0.6,0.75,5,359596.0,614,68.40390879478826,585.6612377850163,-153626.0,359596.0
40,40,200,150,0.7,1.0,3,359524.25,684,71.9298245614035,525.6202485380117,-253427.0,359524.25
40,40,200,150,0.7,1.0,5,359524.25,684,71.9298245614035,525.6202485380117,-253427.0,359524.25
20,20,150,200,0.7,1.0,3,359066.0,614,71.17263843648209,584.7980456026058,-142144.75,359066.0
20,20,150,200,0.7,1.0,5,359066.0,614,71.17263843648209,584.7980456026058,-142144.75,359066.0
40,40,200,100,0.6,0.75,3,358435.25,684,67.98245614035088,524.0281432748538,-207331.875,358435.25
40,40,200,100,0.6,0.75,5,358435.25,684,67.98245614035088,524.0281432748538,-207331.875,358435.25
30,30,100,100,0.6,0.5,3,358264.75,672,59.375,533.132068452381,-150452.5,358264.75
30,30,100,100,0.6,0.5,5,358264.75,672,59.375,533.132068452381,-150452.5,358264.75
40,40,200,100,0.6,0.5,3,357585.75,684,61.40350877192983,522.7861842105264,-139572.25,357585.75
40,40,200,100,0.6,0.5,5,357585.75,684,61.40350877192983,522.7861842105264,-139572.25,357585.75
30,20,150,150,0.5,0.5,3,357187.5,863,65.00579374275782,413.89049826187716,-191857.5,357187.5
30,20,150,150,0.5,0.5,5,357187.5,863,65.00579374275782,413.89049826187716,-191857.5,357187.5
40,30,200,100,0.7,0.5,3,356834.0,576,56.423611111111114,619.5034722222222,-146767.5,356834.0
40,30,200,100,0.7,0.5,5,356834.0,576,56.423611111111114,619.5034722222222,-146767.5,356834.0
30,20,100,150,0.5,0.5,3,356110.0,863,64.8899188876014,412.64194669756665,-196577.5,356110.0
30,20,100,150,0.5,0.5,5,356110.0,863,64.8899188876014,412.64194669756665,-196577.5,356110.0
20,20,100,100,0.5,0.5,3,355871.25,614,62.54071661237784,579.5948697068404,-126052.5,355871.25
20,20,100,100,0.5,0.5,5,355871.25,614,62.54071661237784,579.5948697068404,-126052.5,355871.25
30,20,200,200,0.6,0.5,3,355582.5,863,61.87717265353419,412.03070683661645,-163573.25,355582.5
30,20,200,200,0.6,0.5,5,355582.5,863,61.87717265353419,412.03070683661645,-163573.25,355582.5
20,20,200,100,0.7,1.0,3,355359.5,614,67.42671009771986,578.7614006514658,-282250.25,355359.5
20,20,200,100,0.7,1.0,5,355359.5,614,67.42671009771986,578.7614006514658,-282250.25,355359.5
20,40,150,100,0.6,1.0,3,354289.5,531,72.69303201506591,667.2118644067797,-111688.0,354289.5
20,40,150,100,0.6,1.0,5,354289.5,531,72.69303201506591,667.2118644067797,-111688.0,354289.5
20,20,100,200,0.7,1.0,3,354121.5,614,71.00977198697068,576.7451140065147,-142144.75,354121.5
20,20,100,200,0.7,1.0,5,354121.5,614,71.00977198697068,576.7451140065147,-142144.75,354121.5
30,40,200,100,0.5,0.5,3,353587.5,780,65.38461538461539,453.3173076923077,-123722.5,353587.5
30,40,200,100,0.5,0.5,5,353587.5,780,65.38461538461539,453.3173076923077,-123722.5,353587.5
30,40,200,150,0.7,1.0,3,353491.25,780,72.17948717948718,453.1939102564103,-299424.75,353491.25
30,40,200,150,0.7,1.0,5,353491.25,780,72.17948717948718,453.1939102564103,-299424.75,353491.25
20,20,150,100,0.5,0.5,3,353483.75,614,62.54071661237784,575.7064332247558,-126052.5,353483.75
20,20,150,100,0.5,0.5,5,353483.75,614,62.54071661237784,575.7064332247558,-126052.5,353483.75
20,40,100,100,0.6,1.0,3,352460.5,531,72.69303201506591,663.7674199623352,-111688.0,352460.5
20,40,100,100,0.6,1.0,5,352460.5,531,72.69303201506591,663.7674199623352,-111688.0,352460.5
20,20,200,100,0.5,0.5,3,352322.5,614,62.70358306188925,573.8151465798046,-126052.5,352322.5
20,20,200,100,0.5,0.5,5,352322.5,614,62.70358306188925,573.8151465798046,-126052.5,352322.5
30,20,150,200,0.7,1.0,3,351733.75,863,72.19003476245655,407.5709733487833,-365357.25,351733.75
30,20,150,200,0.7,1.0,5,351733.75,863,72.19003476245655,407.5709733487833,-365357.25,351733.75
20,20,150,100,0.7,1.0,3,351446.5,614,67.10097719869707,572.3884364820847,-282250.25,351446.5
20,20,150,100,0.7,1.0,5,351446.5,614,67.10097719869707,572.3884364820847,-282250.25,351446.5
30,20,100,200,0.6,0.75,3,351118.0,863,70.10428736964079,406.8574739281576,-275595.0,351118.0
30,20,100,200,0.6,0.75,5,351118.0,863,70.10428736964079,406.8574739281576,-275595.0,351118.0
20,40,100,150,0.7,0.5,3,350812.5,531,58.568738229755176,660.6638418079096,-62356.75,350812.5
20,40,100,150,0.7,0.5,5,350812.5,531,58.568738229755176,660.6638418079096,-62356.75,350812.5
30,40,200,150,0.6,0.5,3,350691.0,780,62.05128205128205,449.6038461538462,-122935.0,350691.0
30,40,200,150,0.6,0.5,5,350691.0,780,62.05128205128205,449.6038461538462,-122935.0,350691.0
40,20,150,100,0.6,0.75,3,350010.125,767,66.7535853976532,456.33653846153845,-300276.125,350010.125
40,20,150,100,0.6,0.75,5,350010.125,767,66.7535853976532,456.33653846153845,-300276.125,350010.125
30,40,100,100,0.6,1.0,3,349925.5,780,73.58974358974359,448.6224358974359,-297071.5,349925.5
30,40,100,100,0.6,1.0,5,349925.5,780,73.58974358974359,448.6224358974359,-297071.5,349925.5
40,20,150,200,0.7,1.0,3,348613.75,767,71.83833116036506,454.51597131681876,-280245.5,348613.75
40,20,150,200,0.7,1.0,5,348613.75,767,71.83833116036506,454.51597131681876,-280245.5,348613.75
20,20,100,200,0.7,0.5,3,347711.25,614,58.46905537459284,566.30496742671,-132999.5,347711.25
20,20,100,200,0.7,0.5,5,347711.25,614,58.46905537459284,566.30496742671,-132999.5,347711.25
40,40,100,200,0.7,0.5,3,347144.25,684,59.210526315789465,507.5208333333333,-129098.5,347144.25
40,40,100,200,0.7,0.5,5,347144.25,684,59.210526315789465,507.5208333333333,-129098.5,347144.25
20,20,100,100,0.7,1.0,3,346502.0,614,66.93811074918567,564.3355048859935,-282250.25,346502.0
20,20,100,100,0.7,1.0,5,346502.0,614,66.93811074918567,564.3355048859935,-282250.25,346502.0
40,20,200,100,0.6,0.75,3,345932.0,767,66.88396349413298,451.01955671447195,-294194.75,345932.0
40,20,200,100,0.6,0.75,5,345932.0,767,66.88396349413298,451.01955671447195,-294194.75,345932.0
30,20,150,200,0.6,0.75,3,345004.0,863,70.45191193511008,399.7728852838934,-266523.375,345004.0
30,20,150,200,0.6,0.75,5,345004.0,863,70.45191193511008,399.7728852838934,-266523.375,345004.0
30,20,150,100,0.7,1.0,3,344114.25,863,69.29316338354577,398.74188876013903,-508345.75,344114.25
30,20,150,100,0.7,1.0,5,344114.25,863,69.29316338354577,398.74188876013903,-508345.75,344114.25
20,40,150,150,0.7,0.5,3,343947.0,531,58.3804143126177,647.7344632768362,-62356.75,343947.0
20,40,150,150,0.7,0.5,5,343947.0,531,58.3804143126177,647.7344632768362,-62356.75,343947.0
30,40,100,200,0.6,0.5,3,343323.5,780,61.92307692307693,440.15833333333336,-131050.75,343323.5
30,40,100,200,0.6,0.5,5,343323.5,780,61.92307692307693,440.15833333333336,-131050.75,343323.5
30,40,150,100,0.5,0.75,3,342990.0,780,72.17948717948718,439.7307692307692,-229739.375,342990.0
30,40,150,100,0.5,0.75,5,342990.0,780,72.17948717948718,439.7307692307692,-229739.375,342990.0
20,20,200,150,0.6,1.0,3,342949.0,614,73.1270358306189,558.5488599348535,-151039.5,342949.0
20,20,200,150,0.6,1.0,5,342949.0,614,73.1270358306189,558.5488599348535,-151039.5,342949.0
30,40,100,150,0.6,0.75,3,342691.0,780,68.2051282051282,439.3474358974359,-226108.125,342691.0
30,40,100,150,0.6,0.75,5,342691.0,780,68.2051282051282,439.3474358974359,-226108.125,342691.0
20,40,100,100,0.6,0.5,3,342637.75,531,61.20527306967985,645.2688323917138,-69525.75,342637.75
20,40,100,100,0.6,0.5,5,342637.75,531,61.20527306967985,645.2688323917138,-69525.75,342637.75
30,30,150,150,0.7,0.5,3,342579.75,672,57.14285714285714,509.79129464285717,-169428.75,342579.75
30,30,150,150,0.7,0.5,5,342579.75,672,57.14285714285714,509.79129464285717,-169428.75,342579.75
20,40,200,150,0.7,0.5,3,342546.75,531,58.568738229755176,645.0974576271186,-62356.75,342546.75
20,40,200,150,0.7,0.5,5,342546.75,531,58.568738229755176,645.0974576271186,-62356.75,342546.75
40,40,100,100,0.5,0.5,3,341182.5,684,64.32748538011695,498.8048245614035,-118710.0,341182.5
40,40,100,100,0.5,0.5,5,341182.5,684,64.32748538011695,498.8048245614035,-118710.0,341182.5
40,20,150,100,0.7,1.0,3,340994.25,767,68.57887874837027,444.5818122555411,-432590.5,340994.25
40,20,150,100,0.7,1.0,5,340994.25,767,68.57887874837027,444.5818122555411,-432590.5,340994.25
40,20,200,200,0.7,1.0,3,340914.75,767,72.09908735332465,444.4781616688396,-271711.5,340914.75
40,20,200,200,0.7,1.0,5,340914.75,767,72.09908735332465,444.4781616688396,-271711.5,340914.75
20,20,150,200,0.7,0.5,3,340845.75,614,58.306188925081436,555.1233713355049,-132999.5,340845.75
20,20,150,200,0.7,0.5,5,340845.75,614,58.306188925081436,555.1233713355049,-132999.5,340845.75
40,20,150,150,0.6,0.75,3,340091.375,767,68.44850065189048,443.40466101694915,-262747.625,340091.375
40,20,150,150,0.6,0.75,5,340091.375,767,68.44850065189048,443.40466101694915,-262747.625,340091.375
30,40,150,100,0.6,1.0,3,339684.5,780,73.97435897435898,435.4929487179487,-284921.5,339684.5
30,40,150,100,0.6,1.0,5,339684.5,780,73.97435897435898,435.4929487179487,-284921.5,339684.5
20,20,200,200,0.7,0.5,3,339445.5,614,58.46905537459284,552.8428338762214,-132999.5,339445.5
20,20,200,200,0.7,0.5,5,339445.5,614,58.46905537459284,552.8428338762214,-132999.5,339445.5
30,40,200,100,0.6,1.0,3,339015.5,780,74.48717948717949,434.63525641025643,-273542.0,339015.5
30,40,200,100,0.6,1.0,5,339015.5,780,74.48717948717949,434.63525641025643,-273542.0,339015.5
30,30,100,200,0.7,0.5,3,338957.75,672,58.18452380952381,504.4014136904762,-164061.0,338957.75
30,30,100,200,0.7,0.5,5,338957.75,672,58.18452380952381,504.4014136904762,-164061.0,338957.75
30,30,150,100,0.6,0.5,3,338956.75,672,59.226190476190474,504.3999255952381,-145671.25,338956.75
30,30,150,100,0.6,0.5,5,338956.75,672,59.226190476190474,504.3999255952381,-145671.25,338956.75
30,20,200,150,0.5,0.5,3,338082.5,863,65.12166859791425,391.752607184241,-186743.75,338082.5
30,20,200,150,0.5,0.5,5,338082.5,863,65.12166859791425,391.752607184241,-186743.75,338082.5
20,20,150,150,0.6,1.0,3,337611.5,614,72.80130293159608,549.8558631921824,-151039.5,337611.5
20,20,150,150,0.6,1.0,5,337611.5,614,72.80130293159608,549.8558631921824,-151039.5,337611.5
20,40,200,100,0.6,0.5,3,337340.25,531,61.20527306967985,635.292372881356,-69525.75,337340.25
20,40,200,100,0.6,0.5,5,337340.25,531,61.20527306967985,635.292372881356,-69525.75,337340.25
20,40,150,100,0.6,0.5,3,336747.5,531,60.8286252354049,634.1760828625236,-69525.75,336747.5
20,40,150,100,0.6,0.5,5,336747.5,531,60.8286252354049,634.1760828625236,-69525.75,336747.5
30,40,150,150,0.6,0.75,3,336577.0,780,68.58974358974359,431.50897435897434,-218233.5,336577.0
30,40,150,150,0.6,0.75,5,336577.0,780,68.58974358974359,431.50897435897434,-218233.5,336577.0
40,20,200,150,0.6,0.75,3,336013.25,767,68.57887874837027,438.08767926988264,-256127.75,336013.25
40,20,200,150,0.6,0.75,5,336013.25,767,68.57887874837027,438.08767926988264,-256127.75,336013.25
20,20,100,150,0.6,1.0,3,335782.5,614,72.80130293159608,546.8770358306189,-151039.5,335782.5
20,20,100,150,0.6,1.0,5,335782.5,614,72.80130293159608,546.8770358306189,-151039.5,335782.5
20,20,200,100,0.6,1.0,3,335466.0,614,71.33550488599349,546.3615635179153,-253007.5,335466.0
20,20,200,100,0.6,1.0,5,335466.0,614,71.33550488599349,546.3615635179153,-253007.5,335466.0
40,40,150,100,0.5,0.5,3,334923.75,684,64.47368421052632,489.6546052631579,-115661.25,334923.75
40,40,150,100,0.5,0.5,5,334923.75,684,64.47368421052632,489.6546052631579,-115661.25,334923.75
30,20,200,200,0.7,1.0,3,334881.75,863,72.30590961761297,388.0437427578216,-351450.25,334881.75
30,20,200,200,0.7,1.0,5,334881.75,863,72.30590961761297,388.0437427578216,-351450.25,334881.75
40,20,200,100,0.7,1.0,3,333295.25,767,68.83963494132985,434.54400260756194,-423277.75,333295.2499999999
40,20,200,100,0.7,1.0,5,333295.25,767,68.83963494132985,434.54400260756194,-423277.75,333295.2499999999
30,20,100,150,0.6,1.0,3,333247.5,863,73.58053302433372,386.15005793742756,-365651.5,333247.5
30,20,100,150,0.6,1.0,5,333247.5,863,73.58053302433372,386.15005793742756,-365651.5,333247.5
40,40,150,200,0.7,0.5,3,331553.5,684,59.210526315789465,484.72733918128654,-125443.75,331553.5
40,40,150,200,0.7,0.5,5,331553.5,684,59.210526315789465,484.72733918128654,-125443.75,331553.5
40,40,100,100,0.6,1.0,3,330877.5,684,73.53801169590643,483.7390350877193,-285383.0,330877.5
40,40,100,100,0.6,1.0,5,330877.5,684,73.53801169590643,483.7390350877193,-285383.0,330877.5
20,20,150,100,0.6,1.0,3,330128.5,614,71.00977198697068,537.6685667752442,-253007.5,330128.5
20,20,150,100,0.6,1.0,5,330128.5,614,71.00977198697068,537.6685667752442,-253007.5,330128.5
20,20,100,100,0.6,1.0,3,328299.5,614,71.00977198697068,534.6897394136807,-253007.5,328299.5
20,20,100,100,0.6,1.0,5,328299.5,614,71.00977198697068,534.6897394136807,-253007.5,328299.5
20,40,100,100,0.5,0.75,3,327927.5,531,70.80979284369114,617.5659133709981,-81490.0,327927.5
20,40,100,100,0.5,0.75,5,327927.5,531,70.80979284369114,617.5659133709981,-81490.0,327927.5
20,40,150,100,0.5,0.75,3,327333.125,531,70.80979284369114,616.4465630885122,-81490.0,327333.125
20,40,150,100,0.5,0.75,5,327333.125,531,70.80979284369114,616.4465630885122,-81490.0,327333.125
30,20,200,100,0.7,1.0,3,327262.25,863,69.40903823870221,379.2146581691773,-473115.0,327262.25
30,20,200,100,0.7,1.0,5,327262.25,863,69.40903823870221,379.2146581691773,-473115.0,327262.25
20,40,200,100,0.5,0.75,3,327125.0,531,70.80979284369114,616.0546139359699,-81490.0,327125.0
20,40,200,100,0.5,0.75,5,327125.0,531,70.80979284369114,616.0546139359699,-81490.0,327125.0
40,40,200,100,0.5,0.5,3,326855.0,684,64.91228070175438,477.85818713450294,-112032.5,326855.0
40,40,200,100,0.5,0.5,5,326855.0,684,64.91228070175438,477.85818713450294,-112032.5,326855.0
30,40,100,200,0.7,0.75,3,326429.0,780,65.76923076923077,418.49871794871797,-249263.5,326429.0
30,40,100,200,0.7,0.75,5,326429.0,780,65.76923076923077,418.49871794871797,-249263.5,326429.0
30,20,100,100,0.6,1.0,3,325764.5,863,72.30590961761297,377.4791425260718,-456507.5,325764.5
30,20,100,100,0.6,1.0,5,325764.5,863,72.30590961761297,377.4791425260718,-456507.5,325764.5
40,20,100,150,0.5,0.5,3,325677.5,767,64.14602346805736,424.61212516297263,-169478.75,325677.5
40,20,100,150,0.5,0.5,5,325677.5,767,64.14602346805736,424.61212516297263,-169478.75,325677.5
30,20,200,200,0.6,0.75,3,324619.0,863,70.56778679026651,376.1517960602549,-247552.125,324619.0
30,20,200,200,0.6,0.75,5,324619.0,863,70.56778679026651,376.1517960602549,-247552.125,324619.0
30,40,150,200,0.6,0.5,3,324015.5,780,61.794871794871796,415.4044871794872,-126269.5,324015.5
30,40,150,200,0.6,0.5,5,324015.5,780,61.794871794871796,415.4044871794872,-126269.5,324015.5
40,40,200,200,0.7,0.5,3,323422.75,684,59.64912280701754,472.84027777777777,-121259.0,323422.75
40,40,200,200,0.7,0.5,5,323422.75,684,59.64912280701754,472.84027777777777,-121259.0,323422.75
30,20,150,150,0.6,1.0,3,323006.5,863,73.928157589803,374.28331402085746,-343048.0,323006.5
30,20,150,150,0.6,1.0,5,323006.5,863,73.928157589803,374.28331402085746,-343048.0,323006.5
30,30,200,100,0.6,0.5,3,322516.25,672,59.82142857142857,479.9348958333333,-140539.75,322516.25
30,30,200,100,0.6,0.5,5,322516.25,672,59.82142857142857,479.9348958333333,-140539.75,322516.25
30,20,200,150,0.6,1.0,3,322337.5,863,74.39165701042873,373.50811123986097,-331282.0,322337.5
30,20,200,150,0.6,1.0,5,322337.5,863,74.39165701042873,373.50811123986097,-331282.0,322337.5
40,20,150,150,0.5,0.5,3,319418.75,767,64.27640156453715,416.45208604954365,-166430.0,319418.75
40,20,150,150,0.5,0.5,5,319418.75,767,64.27640156453715,416.45208604954365,-166430.0,319418.75
30,20,150,200,0.5,0.5,3,318847.5,863,66.16454229432213,369.4640787949015,-180560.0,318847.5
30,20,150,200,0.5,0.5,5,318847.5,863,66.16454229432213,369.4640787949015,-180560.0,318847.5
30,30,100,100,0.7,0.75,3,318827.75,672,63.541666666666664,474.44605654761904,-288411.0,318827.75
30,30,100,100,0.7,0.75,5,318827.75,672,63.541666666666664,474.44605654761904,-288411.0,318827.75
